FIPS,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,HospCt,NursingCt,Hispanic Population,Black Population,Outbreak_date,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
25009,0.055272812227954785,0.05382994493054976,0.05496420070156724,0.13053671302705627,0.12417340715436682,0.12489985483694364,1508.8,1.0,10.7,39.4,3.4,95.7,0.1704901611103944,2.62,0.015210500886625738,0.009173604102003699,0.09548111778083017,0.0503530060533392,0.057855807588302104,790638,1.1383212038885052e-05,0.00011636172306415832,0.21871577131379974,0.0707985196765144,2020-03-28,34.7,-11,0,9,178,0.00022513463810239326
25011,0.037028350790452164,0.03936860456455175,0.040636871125999265,0.09328201215522777,0.09567158740671698,0.097024405072261,102.1,4.0,6.9,37.2,3.0,73.9,0.22017107506728859,2.28,0.018544875498499216,0.011414399053027635,0.08125361103673745,0.046263545791468796,0.049814692163521836,70963,1.4091850682750166e-05,9.864295477925115e-05,0.04165551061820949,0.01610698533038344,2020-03-31,32.0,-14,0,12,29,0.0004086636697997548
25013,0.06429279024016336,0.06347176694174819,0.06466875726196399,0.14947042706573835,0.14529181782788242,0.1463067465733248,751.0,2.0,14.7,27.2,4.6,66.0,0.16804420011649512,2.55,0.01589690607687827,0.01036126239886396,0.09726279001543348,0.05467192170167898,0.07544546625680795,470406,1.0629116125219491e-05,0.00010841698447723881,0.2614613759178242,0.10848501082044021,2020-03-28,33.3,-12,0,9,181,0.0003847740037329456
25015,0.0349761174340518,0.03644138700381147,0.03570875221893165,0.09680695184088323,0.09796854318561114,0.09532618848413216,299.8,2.0,5.6,46.5,3.0,93.3,0.17234049146292338,2.34,0.010095751603606954,0.007864646276842985,0.06498714015679713,0.04196337268755229,0.21680146261349198,161355,1.2395029593133154e-05,8.056769235536549e-05,0.05777943044839019,0.03417309658826811,2020-04-03,47.0,-17,0,15,10,6.197514796566576e-05
25017,0.04883430042188808,0.04415890368201428,0.04543391939023611,0.11997462973982655,0.10507145980208082,0.1061199869273621,1837.9,1.0,6.9,55.2,2.7,125.8,0.15258925109957552,2.54,0.019612761145317376,0.011075645594204299,0.08565975151017456,0.04907556384598139,0.09261020837126575,1614714,9.289570784671466e-06,0.0001040431927883204,0.08259728967482786,0.05914979370959811,2020-03-26,34.8,-9,0,7,221,0.00013686634289415957
25021,0.04604689698637993,0.04357956188650785,0.045302625748422955,0.12064110208039507,0.10978102021258412,0.1118729793289043,1693.6,1.0,6.1,53.0,3.0,125.5,0.16853419678248,2.56,0.019457376649446828,0.008969531662007292,0.09534894270954425,0.05293682342200321,0.07353258065064901,705388,5.6706380034817715e-06,0.000124754036076599,0.04769857156628692,0.0776480461816759,2020-03-27,35.7,-11,0,8,173,0.00024525509365058663
25023,0.05717186243770203,0.059342572383650725,0.060776156324201996,0.13545872480371798,0.13801130103636028,0.13995316692602328,750.9,1.0,7.1,36.7,3.5,112.4,0.18115846927037899,2.67,0.01728517057429381,0.011367759567060131,0.09817961446117977,0.054665606447777786,0.06880293052735596,518132,7.720040453011974e-06,0.00010615055622891464,0.040719353369411654,0.1134151142951989,2020-04-01,49.0,-16,0,13,141,0.00027213142596867207
25025,0.03781258605031108,0.03603026068687349,0.03654514681554566,0.10449374633235435,0.09595463551477286,0.09454579947065564,12415.6,1.0,14.5,44.8,3.0,86.1,0.11972841194571213,2.41,0.011106816706555079,0.013708234851075005,0.06959784553026811,0.03781718719804968,0.14480732162942922,807252,1.7342787630132845e-05,6.813237997552189e-05,0.233810507747271,0.24667761739828456,2020-03-28,36.1,-12,0,9,188,0.00023288886246178393
25027,0.06250936015968711,0.056920947207753675,0.05832151080327924,0.1452144845666334,0.1295235470238088,0.13090210188564988,528.6,2.0,9.6,35.9,3.5,89.9,0.15644186178068192,2.6,0.01495355899277718,0.012304429618734796,0.0907757098547372,0.05616732002229072,0.07804279770208188,830839,1.203602623372278e-05,0.00013239628857095057,0.11914221648237505,0.05955064699659019,2020-03-26,33.2,-13,0,7,74,8.906659412954857e-05
26017,0.07821725150901561,0.08489733470247889,0.08889136324833909,0.18637081575507142,0.20543850460711982,0.2170226307664604,243.7,3.0,10.4,18.9,4.8,89.3,0.20394907768251494,2.31,0.008631390548771687,0.013250194855806703,0.08838274491690963,0.05910145011210223,0.04118433840439556,103923,1.9245017945979236e-05,4.8112544864948085e-05,0.05422283806279649,0.018715779952464807,2020-04-27,45.3,-42,0,39,17,0.0001635826525408235
26021,0.08014600731982868,0.07638692588511262,0.07439385275262816,0.18966261873405335,0.18031635228227963,0.17677923830407594,276.2,3.0,10.4,27.7,4.3,90.9,0.19723499912417852,2.33,0.01939133650359087,0.008660901382500438,0.10361941339422996,0.04675589233234506,0.05081062144400257,154141,1.946269973595604e-05,7.136323236517215e-05,0.05710356102529502,0.14916861834294576,2020-04-11,47.7,-26,0,23,18,0.00011677619841573624
26025,0.08559138482848579,0.07853600294877147,0.07834373795024267,0.19735789651469232,0.18221410672725669,0.18346754704915716,192.8,3.0,8.9,21.2,4.2,85.5,0.17835924661863228,2.42,0.014432621740391265,0.009971223984474337,0.1073412300073613,0.04825001673024158,0.05676385078111639,134487,1.487132585305643e-05,6.692096633875393e-05,0.05344010945295828,0.11156468654962934,2020-04-14,47.2,-29,0,26,17,0.00012640626975097966
26049,0.0980756915488982,0.09041623540679801,0.09267376671380681,0.22779386176184344,0.20518063059204197,0.20776801425720548,668.5,2.0,9.6,20.9,4.9,85.4,0.17482771841176528,2.37,0.01590348298811478,0.01062935619279809,0.10337386825005161,0.05651622543574216,0.042475644642804476,406892,7.3729638331547436e-06,3.93224737768253e-05,0.03489378016771035,0.2025254858783166,2020-03-27,31.5,-11,0,8,120,0.00029491855332618974
26065,0.06060039675083998,0.06025415478162843,0.057135781020864806,0.14972293322336877,0.1462261089381181,0.13938837905565493,505.1,2.0,7.3,38.5,3.6,93.3,0.1347942678531778,2.44,0.013360206329957129,0.011112439578458333,0.08372418740499087,0.04692298495226058,0.1737646677028712,292735,1.3664235571421251e-05,3.0744530035697816e-05,0.07879139836370778,0.1221650981262917,2020-04-09,46.7,-24,0,21,11,3.757664782140844e-05
26075,0.0855507613596807,0.0889642648015176,0.09195546524837622,0.1977223521962004,0.2019170487182047,0.2068569593644677,228.4,3.0,9.4,21.4,3.9,91.9,0.17807244542666995,2.39,0.012195966579147857,0.010080403971716943,0.09273845727633907,0.05666055923890117,0.05836686122287074,158823,6.296317284020577e-06,3.148158642010288e-05,0.03605271276830182,0.08146804933794224,2020-04-01,47.0,-16,0,13,13,8.18521246922675e-05
26077,0.07489037748976587,0.07777885647406545,0.07351423070077505,0.17401933023747498,0.17776806951118876,0.1672788268099175,445.7,2.0,6.4,38.1,3.4,98.7,0.14962056858081324,2.46,0.01641937554271907,0.0145203307282818,0.09846717257522558,0.0442934269641711,0.12280741495828142,264870,7.550874013667082e-06,3.775437006833541e-05,0.05033412617510477,0.11848453958545702,2020-04-04,47.7,-19,0,16,12,4.5305244082002494e-05
