FIPS,1 Month Prior Intra-Mobility,1 Month Prior Inter-Mobility,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,Area in square miles - Land area,NursingCt,HospCt,Hispanic Population,Black Population,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
18141.0,0.08238052502984847,0.11602466396222011,0.0747078316574312,0.07662299771499052,0.0747078316574312,0.10030721796014233,0.10099018833521427,0.10030721796014233,583.0,2.0,11.6,29.2,3.6,98.1,0.15800436531238574,2.4,0.01842147054152771,0.013273208726192982,0.10535840248771101,0.05107267765011763,0.08451052734598609,270771.0,457.85,3.323841918078376e-05,0.0005613599683865702,0.08913805392748854,0.13781387223890298,47.8,-23,0,2,20,7.386315373507503e-05
18157.0,0.08656055932795419,0.12151648442726316,0.09904531515478016,0.09518025124765396,0.09904531515478016,0.1452869604598706,0.13699146622305644,0.1452869604598706,345.7,3.0,8.3,37.7,3.2,93.8,0.11640110231652231,2.51,0.011577431519622063,0.010266876631718536,0.08602005718784965,0.05323028469603415,0.21705482574282045,193048.0,499.81,4.662052960921636e-05,0.0007873689445112097,0.08501512577182876,0.05657142265136132,61.5,-62,0,41,5,2.5900294227342424e-05
18163.0,0.10495303982103174,0.15441870892267068,0.11993119769374938,0.11584300191503419,0.11993119769374938,0.18991323141919336,0.17961854031123642,0.18991323141919336,769.7,2.0,10.3,26.3,3.2,90.6,0.16893586924088544,2.32,0.016676428658260304,0.007199929271608076,0.10344579884403285,0.046117121796501154,0.07156276592217667,180974.0,233.48,4.973090057135279e-05,0.0008398996540939582,0.027351995314244034,0.0972791671731851,68.0,-67,0,40,4,2.2102622476156797e-05
18167.0,0.11504186499437265,0.16417809185022816,0.10720671223436946,0.10800290540666381,0.10720671223436946,0.1516352224684782,0.14880896951185443,0.1516352224684782,267.4,3.0,11.9,24.5,4.4,86.7,0.16312182221146146,2.3,0.008855903004115992,0.013530627828581008,0.08380980760993054,0.0439163391876036,0.1145214459985473,107386.0,403.31,8.380980760993053e-05,0.0014154545285232712,0.027210250870690778,0.0729797180265584,54.2,,0,4,6,5.587320507328702e-05
18177.0,0.0906636738655666,0.12815370749124697,0.09954782993032213,0.0922517939473776,0.09954782993032213,0.14455575969771553,0.13362524699275494,0.14455575969771553,171.5,5.0,13.2,18.2,3.6,81.0,0.19156454743994175,2.23,0.01845729191943703,0.010358529483135162,0.09700315457413249,0.05115566610046105,0.054067580684299926,65936.0,401.74,0.00013649599611744722,0.002305265712205775,0.03133341421984955,0.050442853676292164,52.3,,0,15,5,7.583110895413735e-05
19013.0,0.08587116013706575,0.11873753851731013,0.09049302156969367,0.08585799735881292,0.09049302156969367,0.12434941350112608,0.11817639417557851,0.12434941350112608,231.7,3.0,8.7,28.6,2.8,87.1,0.16403087426741586,2.39,0.019168026101141926,0.011592955108452662,0.09660292429460456,0.04623587698628482,0.12240196966950638,132408.0,565.77,6.797172376291462e-05,0.0011479668902181137,0.044506374237206214,0.09709383118844783,48.1,-37,0,13,28,0.00021146758504017883
19049.0,0.09177391249247538,0.16189557393150256,0.09757706808605013,0.09505354370623831,0.09757706808605013,0.18315115800145707,0.1755298925957607,0.18315115800145707,112.4,2.0,4.7,49.4,1.7,145.3,0.11990463517409625,2.52,0.020802838766910622,0.020447992903082725,0.13140385894876913,0.062197826569084055,0.03783544023064981,90180.0,588.45,9.98003992015968e-05,0.0,0.06147704590818363,0.02400754047460634,58.0,-50,0,26,17,0.00018851186515857175
19061.0,0.10415765703311892,0.1381870798167489,0.115693282082899,0.10969234989925972,0.115693282082899,0.15312886258846203,0.14561460696364734,0.15312886258846203,154.0,3.0,7.6,30.5,2.4,100.5,0.1797447704792781,2.41,0.024335597910256676,0.0161376917835092,0.08689367501600347,0.04622421376504842,0.06955830425176038,96854.0,608.3,9.292336919487063e-05,0.0015693724575133706,0.02517190823301051,0.03508373428046338,47.6,-44,0,20,13,0.0001342226443925909
19103.0,0.07491962750986977,0.12040290134300476,0.07225496307209903,0.07088740295801005,0.07225496307209903,0.1113187321735515,0.10702432896998545,0.1113187321735515,213.1,3.0,4.7,53.0,1.9,107.2,0.11725505751685839,2.36,0.017228612984265503,0.0139230464101547,0.08550178500595002,0.04072458019304509,0.1801137114901494,151260.0,614.04,5.950019833399445e-05,0.001004892238529684,0.0579862488430517,0.07271585349728943,49.6,-30,0,6,6,3.966679888932963e-05
19113.0,0.12913353859929705,0.17931404743882315,0.11037914760874024,0.1094773938684541,0.11037914760874024,0.1409511921045328,0.14128950784860897,0.1409511921045328,294.6,2.0,5.3,33.0,2.8,108.0,0.15803708572920955,2.41,0.017299000925151277,0.011783505747889637,0.10581251742958447,0.05264509160768274,0.0528310071754556,225909.0,716.88,3.9839050237042346e-05,0.0006728372928922708,0.03351792093276496,0.05926722706930667,48.7,-21,7,0,29,0.00012837027298602535
19153.0,0.11257507855319045,0.1648160875995622,0.09646677777686555,0.10172916713092893,0.09646677777686555,0.12747021781430365,0.1348940660820285,0.12747021781430365,750.5,2.0,8.5,36.1,2.5,114.0,0.1306044285350695,2.52,0.014650947036559635,0.013803252846856759,0.10817439922496531,0.05630700897365375,0.05876183282567467,487204.0,573.79,1.8472754739287854e-05,0.00031198430226352824,0.08526818334824837,0.07072396778351574,51.6,-21,3,0,27,5.541826421786356e-05
19155.0,0.12648492281562979,0.19902494306822194,0.13642091179430896,0.13252465516372405,0.13642091179430896,0.2233153768494232,0.21404210278725155,0.2233153768494232,98.0,2.0,10.5,21.2,2.3,93.8,0.17464424320827943,2.49,0.017737055370831686,0.009836100627585985,0.10648648070734393,0.058898998214533906,0.04965092534185796,93533.0,950.28,9.622272353073247e-05,0.0016250948862968151,0.07846428533244951,0.017704981129654775,58.5,-65,0,41,10,0.00010691413725636941
19163.0,0.09978243682300052,0.1457269322437862,0.10194388865118274,0.10057824483648137,0.10194388865118274,0.14531019034923046,0.1409581023940196,0.14531019034923046,360.7,2.0,7.1,31.9,3.0,99.7,0.16240485217822867,2.54,0.013919426602725021,0.011449478598593053,0.10874119215387545,0.05156882094608242,0.054442732408834106,173283.0,458.09,5.193815896539187e-05,0.0008771777958599517,0.06855259892776557,0.07840353641153489,49.6,-32,0,8,8,4.6167252413681665e-05
19193.0,0.10269625633730971,0.1468929591946196,0.10677331133937916,0.10521432263403584,0.10677331133937916,0.15617611696176967,0.15206060969136523,0.15617611696176967,117.1,3.0,13.3,23.0,2.5,100.0,0.15087917767873688,2.54,0.01361433210778338,0.01854903987751002,0.11985683496035655,0.05344308019387745,0.05306273710490642,102539.0,872.83,8.777148207023669e-05,0.0014823628082973308,0.16975979871073446,0.04004330059782132,55.8,-50,0,26,28,0.00027306683310740303
20091.0,0.13548247202588648,0.1992336389836199,0.1095005002528159,0.10673709652548419,0.1095005002528159,0.14406049891402697,0.14252483632708055,0.14406049891402697,1149.6,1.0,4.1,55.3,2.9,149.8,0.14512973701165582,2.56,0.0198525658725975,0.014480675418999087,0.10773903657403922,0.058781200056898526,0.05882303720996394,597555.0,473.37,1.5061375103546953e-05,0.0002543698906376819,0.07770330764532135,0.04942473914535064,57.0,-16,8,0,36,6.024550041418781e-05
20103.0,0.09130796678982336,0.1380434935307589,0.09528784962701764,0.0910250691878679,0.09528784962701764,0.14825432336372432,0.13917824480564217,0.14825432336372432,164.7,1.0,8.1,31.7,3.6,121.8,0.144790539876094,2.83,0.01538991051234143,0.01314042678729472,0.11559642049365719,0.055573311043367095,0.04958698003736847,81352.0,462.83,0.00011063034713344478,0.001597993903038647,0.06950044252138854,0.09243780116038942,56.8,-34,0,11,6,7.375356475562986e-05
20173.0,0.10964687007770534,0.1339390401054281,0.10436606755192764,0.10351466616081381,0.10436606755192764,0.1251708852432753,0.1225426945393768,0.1251708852432753,499.6,2.0,10.7,30.9,3.8,97.0,0.14502722899025908,2.56,0.017088941544799816,0.012811351870204261,0.1148699297322661,0.057107866520510815,0.06481609479621578,513607.0,997.51,1.7523125658334095e-05,0.00029594612222964253,0.14900108448677685,0.09251431542015588,57.4,-28,0,5,15,2.9205209430556826e-05
20177.0,0.12466822750711666,0.1622830873091437,0.11096481026452486,0.1143644270028079,0.11096481026452486,0.1349750058954056,0.1382361912702928,0.1349750058954056,327.1,3.0,8.0,30.8,3.5,92.2,0.181950320846878,2.37,0.010191606713277257,0.015109944281376233,0.1030991723897036,0.05310452453253258,0.04895802229871717,177499.0,544.02,5.070451101132964e-05,0.0008563428526357895,0.1262880354255517,0.08494695744764759,56.4,-25,2,0,5,2.8169172784072024e-05
20209.0,0.08794488398538627,0.18652187738708778,0.07565620063805437,0.07242661164051861,0.07565620063805437,0.13624242612774248,0.13489917633599116,0.13624242612774248,1039.0,1.0,20.9,17.4,4.8,81.0,0.12267426386973458,2.7,0.016773124289274393,0.018037308557741164,0.12597082093343978,0.0519162372069391,0.05298686216157364,165324.0,151.6,5.443855701531538e-05,0.0009194067407031042,0.2931939706273741,0.22969441823328737,40.8,-10,13,0,35,0.00021170549950400426
21015.0,0.10888478828235423,0.17758520132373096,0.11660680481052588,0.11408272340129778,0.11660680481052588,0.20256730793250136,0.19403169872633788,0.20256730793250136,482.3,1.0,7.2,31.6,3.4,154.8,0.13535766689728054,2.74,0.016079615001558543,0.011137889350961355,0.10947822979784541,0.06297279009830233,0.04474922642986931,131533.0,246.36,2.2807964541217794e-05,0.0011556035367550348,0.04335033793800795,0.03582370963940608,66.3,-50,0,26,11,8.362920331779857e-05
21029.0,0.10644724159137808,0.18199135480710382,0.11263156781789058,0.11231437769942013,0.11263156781789058,0.20594890067191404,0.19983594222205775,0.20594890067191404,250.2,1.0,12.0,14.2,4.1,121.6,0.1560645869567899,2.71,0.015542315805054953,0.008079537184373806,0.10127175615833425,0.05341129161578408,0.036166722174937396,81069.0,297.02,2.4670342547706274e-05,0.0,0.020982126336824187,0.012951929837545794,68.5,,0,29,4,4.934068509541255e-05
21037.0,0.08942680473082393,0.15369074201305394,0.07794633655592086,0.08196511385385488,0.07794633655592086,0.12041916130931919,0.12606507950139878,0.12041916130931919,597.0,1.0,9.2,33.5,3.3,121.3,0.15618558914462385,2.41,0.012925111645482651,0.007020783236001374,0.09175326348333906,0.04808270353830299,0.08253177602198557,93152.0,151.31,6.441085537615939e-05,0.0016317416695293713,0.02155616626588801,0.029596788045345244,56.2,,2,0,9,9.661628306423909e-05
21047.0,0.11092432284825299,0.17825859034437078,0.10141479817499408,0.10660717524721101,0.10141479817499408,0.15483748158749144,0.16038465448268618,0.15483748158749144,103.1,2.0,14.0,17.3,5.2,80.3,0.12265769976699083,2.47,0.014092171171045472,0.009934283043350867,0.11738360006139163,0.03712798761005148,0.04231837144730784,71671.0,717.5,8.371586834284439e-05,0.0021208019980187244,0.08103696055587337,0.22054945514922353,60.3,,0,0,3,4.185793417142219e-05
21059.0,0.13891212443198486,0.17681849524110915,0.13241598467207727,0.13199068003526765,0.13241598467207727,0.16660779282436206,0.16411601632265488,0.16660779282436206,210.9,3.0,10.0,22.9,4.0,102.5,0.16940971672733027,2.48,0.022956559582212377,0.008763253679379648,0.11736429814844121,0.05023540117107137,0.042204067099224564,101104.0,458.35,7.912644405760406e-05,0.001503402437094477,0.03243195125811046,0.050759613862952996,57.6,,0,5,4,3.956322202880203e-05
21111.0,0.11851048433343184,0.16543485922902545,0.09415533429409827,0.09035306349966502,0.09415533429409827,0.12547743917395723,0.12025487895974858,0.12547743917395723,1948.1,1.0,10.0,32.7,4.1,111.3,0.16158371586869597,2.42,0.014344913869518777,0.010576015843907402,0.09948774653901211,0.047818542614893635,0.05855548936623073,770517.0,380.42,1.168046908763856e-05,0.000197270144591229,0.05711749383855256,0.22207167395398156,42.3,-12,12,0,60,7.78697939175904e-05
21117.0,0.08905112628908349,0.16002140478355625,0.07922350878430663,0.07992251950132369,0.07922350878430663,0.12498010507959241,0.12718854878492572,0.12498010507959241,996.7,1.0,10.3,30.4,3.4,128.8,0.14440744108737677,2.53,0.017301913267610554,0.01440521285629114,0.10887016639466188,0.042854303798230665,0.0507916242600165,166051.0,160.25,4.2155723241654674e-05,0.0009153814189616443,0.03386911250158084,0.04867179360557901,56.2,-18,6,0,16,9.635593883806782e-05
21185.0,0.0901455006555052,0.1584633239485046,0.0985095316899138,0.09621203980313359,0.0985095316899138,0.19520084248533173,0.181974682456102,0.19520084248533173,322.2,1.0,6.1,42.2,3.3,203.5,0.13204453136753422,2.97,0.01772228072814804,0.017451481871520985,0.13199939822476306,0.066466074921017,0.05196329171054611,66470.0,187.22,9.026628554234993e-05,0.001353994283135249,0.04068000601775237,0.04417030239205657,67.5,,0,42,5,7.522190461862494e-05
21227.0,0.10027686842655184,0.14393588493417844,0.11231509455317987,0.10783611652852267,0.11231509455317987,0.17379316274291276,0.16210243696454701,0.17379316274291276,210.1,3.0,12.3,30.6,3.7,106.6,0.128717698683569,2.54,0.019921684544124817,0.01490888590931253,0.09691918576304241,0.05363237445148708,0.12549518527547537,131264.0,541.6,6.094588005850804e-05,0.0011579717211116529,0.055841662603608,0.09784861043393467,70.6,-64,0,40,7,5.332764505119454e-05
22005.0,0.14074050308008215,0.23370421127896723,0.12076775172337895,0.11497082630536849,0.12076775172337895,0.17636392178791468,0.1710408110882957,0.17636392178791468,369.7,2.0,11.6,26.8,4.1,161.9,0.11818210985626283,2.74,0.022242363963039014,0.016386999486652978,0.12130229722792608,0.05787987679671458,0.041982161190965095,124672.0,289.98,4.812628336755647e-05,0.0005855364476386037,0.05743069815195072,0.235786704312115,60.5,-17,10,0,31,0.0002486524640657084
22015.0,0.14454085443588946,0.23679005273532963,0.13123515239330816,0.13100826130664542,0.13123515239330816,0.19218854424656995,0.19057054122509967,0.19218854424656995,139.3,2.0,10.7,25.6,4.3,118.2,0.1434131383417856,2.5,0.012682313165860755,0.0295632346581751,0.10255926406415851,0.050375437355034004,0.05389000275189684,127185.0,840.06,7.07630616818021e-05,0.0010535833628179424,0.0676573495302119,0.22878484097967527,63.9,-23,4,0,13,0.00010221331131815858
22017.0,0.12045724259521287,0.19039915222640558,0.09863601132403448,0.09449358818292045,0.09863601132403448,0.13943687979798328,0.1375367989960329,0.13943687979798328,290.2,2.0,13.4,23.5,5.5,84.3,0.17127308354121898,2.51,0.01924897703789694,0.010987065807131506,0.11063633594322457,0.049954306320547336,0.047871333185137616,242922.0,878.54,3.7048929285943635e-05,0.0006257152501626036,0.028836416627559463,0.49757946995331837,55.4,-16,11,0,70,0.00028815833889067274
22019.0,0.15791540768499301,0.2121763924759315,0.13308174800110284,0.13423663510069028,0.13308174800110284,0.1689599123354883,0.17087616684390877,0.1689599123354883,181.2,3.0,13.5,21.9,3.8,105.2,0.14798239395013588,2.55,0.018123006026231833,0.009433219110638465,0.10524242782307298,0.05290677064870613,0.048707117255504355,203112.0,1063.66,4.4310528181495923e-05,0.0007483555870652645,0.037742723226594194,0.25680905116388986,65.4,-22,5,0,26,0.00012800819252432156
22033.0,0.1245189348337961,0.19379607683565458,0.08645145029047274,0.08425735382733356,0.08645145029047274,0.12300239220498847,0.1240297055877296,0.12300239220498847,966.6,2.0,9.7,34.7,4.3,110.3,0.14180099601774326,2.64,0.0200654940628997,0.014275800760166548,0.09755168316113172,0.05248142671831203,0.09604359618646759,440956.0,455.37,2.0410199657108645e-05,0.000344705594208946,0.04204274349368191,0.4696386941100699,59.5,-12,15,0,62,0.00014060359763785955
22045.0,0.11862654479476904,0.1846367303211725,0.10808478675438549,0.10774547058219407,0.10808478675438549,0.15395993048549358,0.1540515559207144,0.15395993048549358,127.6,2.0,21.3,12.7,5.8,89.4,0.14981463469643788,2.76,0.01250334785244076,0.01970651668287732,0.12105834425790446,0.057188367798593195,0.040075555743505166,70941.0,574.11,9.867354562241863e-05,0.0021426255620868046,0.04302166589137452,0.32644028136056724,67.1,,6,0,13,0.0001832508704416346
22051.0,0.11647005272915602,0.19299140950191176,0.08926008365705551,0.09593540192939794,0.08926008365705551,0.12569786894693413,0.14247042069118285,0.12569786894693413,1463.1,1.0,14.6,26.1,4.4,105.9,0.1712471575920802,2.57,0.01814763702882841,0.008906787451244208,0.09882940023177,0.05011392670446561,0.052837109003319886,434051.0,295.63,2.0734890600413314e-05,0.00035018926347364713,0.14859774542622872,0.28021361545071893,61.4,-8,19,0,166,0.0003824435377409567
22055.0,0.13601267215620846,0.20076647244971083,0.11082752663471179,0.11062099214227454,0.11082752663471179,0.15448015091728381,0.15365548399092888,0.15448015091728381,824.6,2.0,12.5,32.1,4.5,120.4,0.1320814557916155,2.53,0.015532452982511059,0.009284049064592927,0.10410162203128732,0.05225675709072337,0.07981234193638738,242782.0,268.72,3.7070293514346206e-05,0.0006260760682422914,0.046449077773475796,0.26777520574012903,66.8,-22,5,0,17,7.002166552709838e-05
22057.0,0.13382692321692505,0.21473402202954292,0.11732369449843856,0.11455653351387962,0.11732369449843856,0.17150210030503593,0.17002351468029456,0.17150210030503593,90.2,3.0,22.7,16.6,4.7,109.6,0.15459409876165725,2.69,0.012872649441981349,0.008225042042501147,0.12097028996585639,0.051205218366202926,0.057086072465983795,98115.0,1068.21,8.15369719207053e-05,0.0015492024664934005,0.043795546042908834,0.1361157825001274,68.4,-19,8,0,32,0.0003261478876828212
22063.0,0.1395419916087406,0.21740607941500714,0.13489373767233157,0.13442852332059654,0.13489373767233157,0.20691802912886711,0.20118857404892057,0.20691802912886711,197.5,2.0,14.4,18.3,4.1,131.4,0.13199395272521441,2.82,0.012223519886506122,0.016142784469108027,0.11479791068089161,0.05076414911834459,0.04006677796327212,139567.0,648.17,6.44851576662105e-05,0.0,0.03844031898657992,0.06700724383271117,65.7,-31,0,4,16,0.00011464028029548532
22071.0,0.0648694466508005,0.15238531231891939,0.0505375876585014,0.0648152275339583,0.0505375876585014,0.08865720730628175,0.1322025748965489,0.08865720730628175,2029.4,1.0,13.8,36.8,5.0,80.9,0.14772151833987202,2.41,0.01789230855792494,0.006051058040030076,0.09493971959509573,0.04175127747400296,0.08649483639637244,391006.0,169.42,2.3017549602819395e-05,0.0003887408377365053,0.056170493547413596,0.6017759318271331,60.6,-3,24,0,171,0.0004373334424535685
22073.0,0.1594445703188218,0.21537502600975625,0.14119945437310696,0.14398307631840557,0.14119945437310696,0.1819924629505467,0.18311331005941803,0.1819924629505467,251.8,3.0,13.7,24.3,5.2,92.4,0.14790095484706264,2.64,0.018740896585207962,0.011736526946107785,0.11544262825699951,0.0526751901602201,0.0624567082052112,154475.0,610.41,5.8261854669040296e-05,0.000983977989966014,0.02228192264120408,0.3759766952581324,63.0,-26,1,0,16,0.00010357663052273831
22079.0,0.1430549689583715,0.20226865397282515,0.12341755531581089,0.11694225184750769,0.12341755531581089,0.16203960023371503,0.15566277214766086,0.16203960023371503,99.9,3.0,14.7,20.5,5.3,100.2,0.16371532298831207,2.58,0.02157595625067018,0.00952038112161272,0.11270507498353273,0.05313950460317703,0.04541137543848899,130562.0,1317.96,6.893276757402613e-05,0.0011641978523613302,0.03194650817236255,0.3202156829705427,58.0,-18,9,0,7,5.36143747797981e-05
