,FIPS,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Jan Temp AVG / F,Feb Temp AVG / F,Mar Temp AVG / F,Apr Temp AVG / F,May Temp AVG / F,Jun Temp AVG / F,Jul Temp AVG / F,Aug Temp AVG / F,Sep Temp AVG / F,Oct Temp AVG / F,Nov Temp AVG / F,Dec Temp AVG / F,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,Area in square miles - Land area,HospCt,Beds,NursingCt,Hispanic Population,Black Population,Deaths,Outbreak_date
869,48091,17874.85714285714,18273.285714285714,29210.714285714286,29349.857142857138,193.9,1.0,7.6,35.3,3.2,126.2,50.5,55.7,58.8,66.6,75.2,80.3,83.3,87.0,84.1,69.6,56.0,53.9,26829.0,2.77,1914.0,2185.0,14909.0,6674.0,6624.0,148373,559.48,1.0,268,9.0,41187.0,3773.0,6,2020-04-08
870,48113,182022.1428571429,197555.42857142855,272217.0,309011.71428571426,2718.0,1.0,21.3,30.7,3.7,98.7,46.0,50.4,54.6,65.0,73.2,79.1,83.8,86.9,84.8,65.2,53.2,50.2,283154.0,2.78,42108.0,37626.0,309099.0,148604.0,146515.0,2637772,871.28,1.0,6644,9.0,1068361.0,619411.0,32,2020-03-23
871,48121,96885.28571428572,91110.0,133031.2857142857,130463.85714285714,754.3,1.0,7.5,44.5,3.2,145.8,44.5,49.0,53.2,64.3,72.0,78.8,83.5,86.4,84.1,64.8,51.8,48.8,87414.0,2.85,15163.0,13262.0,94730.0,50161.0,69544.0,859064,878.43,1.0,1057,9.0,167727.0,91094.0,17,2020-03-31
872,48135,17802.0,17228.285714285714,26266.714285714286,24906.285714285717,152.8,3.0,23.9,15.6,2.7,99.7,45.7,50.7,53.4,65.2,70.4,79.6,82.7,86.8,80.0,63.5,52.2,48.8,15760.0,2.95,1990.0,3489.0,18901.0,12298.0,7459.0,162124,897.69,1.0,993,9.0,99444.0,8471.0,4,2020-04-18
873,48139,23341.714285714286,23793.142857142862,34712.28571428572,34716.57142857143,159.9,1.0,14.3,23.1,3.3,126.7,46.2,51.1,54.8,64.4,73.6,78.4,83.2,86.7,84.3,64.7,53.0,50.0,22981.0,3.03,1718.0,2641.0,22368.0,11538.0,9867.0,179436,935.49,1.0,164,9.0,47809.0,20431.0,9,2020-04-15
874,48141,50976.571428571435,52119.571428571435,58146.42857142857,59321.42857142857,790.6,2.0,22.5,22.8,4.2,72.5,45.4,49.8,57.9,65.6,70.4,80.4,85.2,85.2,78.4,64.2,53.1,45.9,103092.0,3.06,8937.0,12510.0,101870.0,51921.0,77709.0,840758,1012.69,1.0,1868,9.0,697411.0,33190.0,22,2020-04-15
875,48157,69467.57142857142,69352.14285714286,98050.42857142855,99151.42857142855,679.5,1.0,9.8,46.1,4.0,152.2,53.7,60.0,62.5,69.4,78.6,82.8,84.9,86.5,83.7,72.2,60.0,58.0,87128.0,3.19,16374.0,12900.0,99224.0,51304.0,52031.0,787858,861.48,1.0,810,9.0,194437.0,166491.0,21,2020-04-05
876,48167,39954.0,41256.0,55833.571428571435,57000.714285714275,769.9,1.0,11.8,30.0,4.6,118.7,54.5,60.5,62.2,68.9,78.0,82.4,84.5,85.9,84.6,73.5,61.0,58.3,48605.0,2.71,5110.0,3261.0,38671.0,19407.0,21751.0,337890,378.36,1.0,593,9.0,84480.0,45002.0,24,2020-04-08
877,48183,18939.714285714286,18736.85714285714,34324.28571428572,32834.28571428572,445.4,3.0,16.2,20.8,4.1,83.5,46.5,51.8,55.2,64.0,73.9,78.0,81.6,85.3,82.1,65.1,52.6,51.0,19016.0,2.63,1370.0,446.0,15496.0,6486.0,5802.0,123707,273.3,1.0,686,9.0,23738.0,25851.0,11,2020-05-20
878,48199,7758.571428571428,7588.571428571428,13337.0,12516.857142857143,61.3,2.0,12.1,15.3,5.2,100.5,50.3,57.8,60.1,66.0,76.4,80.1,81.9,84.0,81.3,70.1,56.3,54.8,9528.0,,,,,,,57207,890.57,0.0,0,6.0,3374.0,3219.0,4,2020-04-23
879,48201,423755.5714285714,405368.0,526764.4285714285,517116.2857142858,2402.4,1.0,19.1,31.0,4.4,99.4,53.3,59.4,61.8,68.5,77.9,82.2,84.2,86.2,83.7,71.5,59.4,57.2,494264.0,2.91,78062.0,69848.0,558903.0,275995.0,306460.0,4698619,1703.48,1.0,11983,9.0,2035306.0,933703.0,75,2020-03-29
880,48209,21562.714285714286,20683.428571428565,36814.28571428572,34767.0,231.7,1.0,10.5,37.4,3.0,112.4,49.9,55.2,58.3,66.7,74.9,80.3,83.4,87.0,84.1,69.2,55.6,53.2,24464.0,2.88,2743.0,2294.0,22906.0,10245.0,31623.0,222631,677.98,1.0,290,9.0,88216.0,9834.0,5,2020-05-13
881,48215,79856.57142857142,76155.42857142858,92409.57142857145,87054.0,493.2,2.0,35.5,18.4,6.6,64.0,59.6,65.0,67.8,73.8,82.8,86.9,86.8,89.9,84.7,77.3,65.6,63.1,96025.0,3.61,16152.0,15551.0,129665.0,64853.0,48642.0,865939,1570.87,1.0,1764,9.0,799915.0,7491.0,7,2020-04-17
882,48221,7486.857142857143,7462.857142857143,11545.428571428569,11142.142857142857,121.7,1.0,10.6,26.1,3.7,100.5,46.0,51.2,53.8,64.8,72.6,78.9,82.9,86.1,83.5,64.8,52.3,49.8,14870.0,,,,,,,60537,420.64,1.0,83,9.0,7821.0,663.0,3,2020-04-17
883,48231,13394.142857142857,12794.571428571431,22738.857142857138,21363.571428571428,102.5,1.0,15.0,19.3,3.8,88.0,44.3,49.6,53.8,63.4,72.3,77.5,82.4,86.2,83.2,64.5,51.6,48.6,15282.0,2.74,1062.0,973.0,10347.0,5984.0,5878.0,96493,840.32,1.0,192,9.0,16395.0,8000.0,3,2020-04-26
884,48245,25120.142857142862,26201.285714285717,34596.57142857143,35841.142857142855,287.9,2.0,16.0,19.6,6.3,79.4,52.1,59.2,61.1,66.6,77.0,81.2,82.5,84.1,82.3,71.6,57.7,56.8,36809.0,2.63,3528.0,3975.0,27289.0,14285.0,13542.0,255001,876.3,1.0,1262,9.0,54917.0,87005.0,21,2020-04-09
885,48251,25011.285714285717,23750.0,41169.71428571428,38802.42857142857,208.3,1.0,15.2,18.3,3.4,103.3,46.2,51.1,54.0,63.9,72.6,78.4,82.6,85.7,83.4,64.7,52.8,49.8,24219.0,2.85,2224.0,1945.0,16823.0,7870.0,5102.0,171361,724.69,1.0,137,9.0,37728.0,6552.0,4,2020-04-28
886,48277,8237.142857142857,8423.857142857143,11346.714285714286,11456.714285714286,54.9,5.0,15.4,17.6,3.8,75.5,42.6,47.9,52.1,62.8,71.4,77.0,81.7,85.3,82.4,63.5,50.0,47.4,9547.0,,,,,,,49728,907.19,1.0,368,9.0,4007.0,6681.0,11,2020-05-10
887,48291,10785.57142857143,10349.714285714286,21343.14285714286,19902.14285714286,65.3,1.0,22.6,9.5,5.8,86.7,51.6,58.5,60.8,66.7,76.9,81.3,82.9,85.1,82.7,71.1,58.1,56.2,11052.0,2.83,1477.0,1310.0,10428.0,5431.0,2554.0,86323,1158.42,1.0,4,9.0,23113.0,8615.0,3,2020-05-17
888,48303,39241.0,37423.71428571428,48617.285714285725,47662.714285714275,311.3,2.0,14.2,29.1,3.1,83.1,42.2,44.9,48.9,60.8,66.6,75.9,80.8,83.1,76.8,57.1,47.0,45.0,38200.0,2.55,5552.0,3997.0,31930.0,15894.0,46539.0,307412,895.6,1.0,1256,9.0,110466.0,24069.0,40,2020-04-03
889,48309,28720.714285714286,29335.0,36740.71428571428,37096.57142857143,226.5,2.0,15.7,23.7,3.6,80.6,47.1,51.8,54.9,65.1,73.6,79.0,83.3,86.5,84.2,66.0,53.1,49.8,36615.0,2.66,3760.0,2682.0,29029.0,13465.0,25795.0,254607,1037.1,1.0,237,9.0,68058.0,38016.0,4,2020-04-15
890,48321,4095.4285714285716,4056.4285714285716,6082.142857142857,6052.571428571428,33.4,4.0,21.7,16.7,6.1,80.5,55.0,61.0,63.5,70.0,78.8,83.3,84.8,86.4,84.3,73.5,61.2,58.8,6221.0,,,,,,,36552,1100.28,1.0,58,4.0,15685.0,4137.0,3,2020-04-06
891,48329,19043.714285714286,18730.285714285714,29142.0,28142.571428571428,152.0,3.0,16.2,27.4,2.1,132.3,46.4,51.2,54.1,66.0,70.8,80.2,83.2,87.3,80.8,64.2,52.6,49.5,17799.0,2.96,2269.0,2994.0,21830.0,8821.0,12560.0,172578,900.3,1.0,468,9.0,78240.0,11654.0,11,2020-04-18
892,48339,77692.57142857142,72430.0,106888.85714285713,102712.14285714287,437.5,1.0,12.6,34.7,3.8,128.0,51.1,57.4,60.3,67.8,77.2,81.4,83.5,86.1,83.3,69.8,57.2,55.6,77263.0,2.9,8555.0,9123.0,72619.0,36361.0,33493.0,590925,1041.73,1.0,1458,9.0,146414.0,33160.0,8,2020-04-02
893,48341,1976.0,1980.2857142857144,2985.5714285714284,3014.0,24.3,7.0,33.3,14.3,2.7,88.7,38.4,39.5,45.6,57.5,62.1,73.0,80.8,81.9,77.1,52.1,44.1,41.8,2343.0,,,,,,,21485,899.69,1.0,25,2.0,12104.0,841.0,11,2020-04-25
894,48347,6230.857142857143,6365.285714285716,9080.42857142857,9037.285714285714,68.2,5.0,16.7,24.5,3.9,74.8,47.2,53.0,56.5,64.0,74.8,79.4,81.8,84.7,82.2,66.8,55.0,51.1,9685.0,2.58,1599.0,1736.0,6187.0,4079.0,9478.0,65711,946.54,1.0,369,9.0,12964.0,12022.0,7,2020-04-10
895,48355,41030.57142857143,39607.28571428572,54051.0,50812.0,405.8,2.0,17.6,21.5,4.7,87.5,57.7,62.4,65.2,71.2,80.7,85.0,85.8,88.0,85.2,75.8,62.7,61.3,52215.0,2.72,5635.0,5518.0,38730.0,19195.0,21087.0,362265,838.48,1.0,1649,9.0,232425.0,15566.0,3,2020-04-27
896,48375,10891.142857142857,9985.857142857143,21336.571428571428,19025.285714285714,133.3,2.0,22.6,14.8,2.9,69.1,39.3,40.6,46.4,58.3,62.9,73.4,80.8,82.4,77.1,52.8,44.5,42.0,14922.0,2.47,2567.0,1504.0,15098.0,6087.0,7307.0,119648,908.37,1.0,836,9.0,46280.0,13192.0,15,2020-04-20
897,48381,17736.428571428572,16472.14285714286,28002.857142857138,25213.714285714286,132.4,2.0,8.1,32.0,2.6,114.8,39.2,41.0,46.0,57.8,62.8,73.0,79.9,81.9,75.8,51.9,43.2,41.8,20536.0,2.71,847.0,1499.0,15757.0,7337.0,8457.0,136271,911.54,1.0,4,9.0,30343.0,4819.0,3,2020-04-18
898,48387,1338.7142857142858,1315.4285714285713,2712.5714285714284,2607.285714285714,12.4,6.0,15.5,12.6,5.4,69.7,43.2,48.9,52.8,62.9,71.6,77.1,81.4,84.9,82.3,63.6,50.4,48.1,2996.0,,,,,,,12175,1036.58,0.0,0,2.0,909.0,2044.0,8,2020-05-20
899,48397,15134.571428571431,14091.571428571431,27547.142857142862,25184.714285714286,616.7,1.0,7.9,40.3,3.2,169.6,45.0,49.9,54.2,64.0,72.5,78.2,82.9,86.3,83.7,64.7,52.3,49.3,12594.0,2.89,1105.0,1569.0,13460.0,6313.0,3887.0,100657,127.04,1.0,170,9.0,18129.0,6850.0,9,2020-05-02
900,48419,2828.285714285714,2636.285714285714,4616.428571428572,4226.571428571428,32.0,7.0,25.0,14.5,4.3,69.2,46.5,52.9,55.4,63.6,74.6,78.2,81.1,84.3,81.4,65.9,53.0,50.4,4451.0,,,,,,,25418,795.58,0.0,0,4.0,4734.0,4526.0,5,2020-04-30
901,48423,27618.285714285717,26158.0,39255.857142857145,36171.71428571428,227.6,3.0,14.8,25.8,3.6,93.8,46.6,52.1,55.1,64.1,74.0,78.4,82.1,85.7,82.7,65.5,52.8,50.4,38010.0,2.9,4238.0,4201.0,23528.0,13275.0,15274.0,230221,921.45,1.0,1032,9.0,45738.0,40958.0,3,2020-04-21
902,48439,224661.7142857143,204185.57142857145,289549.85714285716,275463.85714285716,2094.7,1.0,14.4,31.5,3.5,109.0,45.9,50.4,54.1,64.9,72.7,79.2,83.4,86.4,84.2,65.1,52.8,49.9,235187.0,2.85,30314.0,31501.0,244943.0,126018.0,129846.0,2084931,863.61,1.0,4883,9.0,609236.0,365846.0,42,2020-04-01
903,48441,18515.428571428565,17327.714285714286,24712.285714285717,22797.0,143.6,3.0,11.6,24.5,3.2,79.2,44.7,49.0,52.1,63.8,69.9,76.9,81.5,85.5,81.0,62.8,50.4,49.0,19785.0,2.63,2209.0,1596.0,15255.0,6886.0,13144.0,137640,915.55,1.0,753,9.0,34076.0,11370.0,6,2020-04-21
904,48453,86029.28571428571,79572.57142857142,118877.14285714286,114612.0,1034.4,1.0,10.9,48.6,2.8,125.8,49.8,55.1,58.5,67.2,75.3,80.8,84.0,87.5,84.7,69.0,56.0,53.0,123395.0,2.52,23006.0,12049.0,124421.0,58793.0,97959.0,1248743,990.2,1.0,2455,9.0,422798.0,110581.0,31,2020-04-02
905,48469,13594.142857142857,12890.285714285714,18472.571428571428,17418.714285714286,98.4,3.0,16.8,20.1,3.8,85.2,54.4,59.6,63.1,69.8,78.7,83.4,85.2,87.8,85.1,73.3,60.7,58.3,14822.0,2.84,703.0,1228.0,11931.0,4451.0,4746.0,92035,882.14,1.0,648,9.0,43614.0,6032.0,7,2020-04-28
906,48471,6332.857142857143,6239.714285714284,11566.714285714286,11509.857142857143,86.5,4.0,14.9,20.6,4.2,72.0,48.3,54.6,57.7,66.4,75.8,79.6,81.7,85.6,82.4,68.0,55.2,53.3,9571.0,2.34,467.0,408.0,5965.0,1672.0,12494.0,72480,784.17,1.0,123,6.0,13129.0,16949.0,27,2020-05-14
907,48477,3723.571428571429,3939.142857142857,5869.142857142857,6195.714285714284,55.8,6.0,14.2,25.0,3.7,89.6,50.6,56.2,59.8,67.5,76.3,80.6,83.3,86.4,83.1,69.4,56.2,55.0,7612.0,,,,,,,35108,603.95,1.0,60,6.0,5756.0,6090.0,18,2020-04-15
908,48479,31756.0,30121.714285714286,36648.857142857145,35219.857142857145,74.5,2.0,32.7,18.4,3.8,74.1,54.7,61.1,65.2,71.8,80.6,86.8,87.6,89.9,85.4,75.9,62.5,59.5,26087.0,3.62,4895.0,5996.0,41054.0,21091.0,16758.0,275910,3361.48,1.0,506,6.0,263371.0,1939.0,12,2020-04-02
909,48491,59435.42857142857,60308.285714285725,80482.85714285714,81453.85714285714,378.0,1.0,6.8,41.1,3.1,144.8,49.0,54.4,57.7,66.1,74.3,80.2,83.4,87.0,84.2,67.8,54.8,52.1,68988.0,3.04,9419.0,9022.0,64776.0,35421.0,30422.0,566719,1118.3,1.0,619,9.0,140331.0,40893.0,6,2020-04-07
910,48493,5669.714285714284,5558.142857142857,9993.857142857143,9449.857142857143,53.4,1.0,13.4,20.5,3.1,117.4,52.4,58.1,61.7,68.2,77.4,82.7,84.2,88.5,85.4,71.8,58.4,55.7,8033.0,,,,,,,50224,803.73,1.0,44,6.0,20089.0,888.0,5,2020-04-30
911,48497,9937.142857142857,10553.285714285714,19114.0,19655.571428571428,65.4,1.0,14.9,17.5,3.4,109.5,44.0,49.0,52.6,64.0,71.4,78.2,82.5,85.9,83.1,63.8,51.0,48.2,10190.0,2.95,1119.0,710.0,7922.0,4184.0,3120.0,68305,904.42,1.0,99,6.0,13458.0,1063.0,5,2020-05-24
912,49035,93244.42857142855,81493.0,114476.14285714286,104087.71428571428,1387.1,1.0,9.6,34.5,3.0,103.1,28.4,30.0,38.5,47.8,51.6,63.6,74.9,73.3,62.6,42.6,39.5,30.5,125157.0,2.98,21089.0,15800.0,141664.0,70205.0,89032.0,1152633,742.28,1.0,2151,9.0,213849.0,24792.0,20,2020-04-02
913,49037,377.57142857142856,376.28571428571433,782.1428571428571,739.2857142857142,1.9,7.0,16.2,18.4,6.2,60.2,29.3,31.3,43.4,53.3,54.7,69.4,77.7,77.0,69.1,48.7,41.3,31.6,2187.0,,,,,,,15449,7819.99,0.0,0,2.0,893.0,62.0,5,2020-05-09
914,49049,44434.857142857145,42899.71428571428,56276.857142857145,53784.142857142855,257.8,2.0,5.8,40.1,2.8,105.5,26.1,27.3,36.7,45.5,48.4,60.7,71.5,70.2,60.4,40.9,37.0,28.8,48050.0,3.55,12215.0,10323.0,91997.0,46809.0,83155.0,622213,2003.45,1.0,704,9.0,74595.0,4984.0,11,2020-04-17
915,50007,7393.285714285716,7963.0,10283.142857142857,11208.714285714286,291.7,3.0,5.9,50.7,2.1,121.9,15.5,19.8,28.2,43.0,52.5,62.9,71.7,67.1,59.5,50.1,30.6,25.1,24673.0,2.34,3074.0,1793.0,13145.0,7206.0,20875.0,164572,536.58,1.0,562,9.0,3997.0,4243.0,19,2020-03-24
916,50011,2636.5714285714284,2824.857142857143,3572.285714285714,3864.857142857143,75.3,3.0,9.2,23.7,2.5,100.3,13.8,18.1,26.6,41.6,51.9,62.3,71.2,66.3,58.5,49.1,29.2,24.4,7925.0,,,,,,,49421,633.71,1.0,70,3.0,822.0,370.0,5,2020-04-09
917,50025,2039.2857142857144,1781.142857142857,3177.857142857143,2861.714285714286,56.7,7.0,6.6,38.6,2.9,89.4,19.4,22.8,28.7,43.6,52.4,61.4,69.5,65.2,57.5,48.3,31.8,24.8,9757.0,,,,,,,42756,785.31,1.0,61,7.0,1045.0,637.0,3,2020-04-30
918,51001,2256.714285714286,2252.285714285714,3249.4285714285716,3221.285714285714,73.8,8.0,18.7,18.5,3.8,59.1,38.7,42.8,44.8,59.7,69.9,75.6,80.3,78.1,73.5,64.1,46.1,43.5,7638.0,,,,,,,32412,449.5,0.0,0,3.0,3027.0,9262.0,9,2020-04-24
919,51003,4889.857142857143,4836.285714285715,9013.57142857143,8640.857142857143,137.3,3.0,8.6,53.5,2.7,110.7,35.8,41.4,43.9,58.0,69.4,71.6,78.2,75.2,73.2,60.3,43.7,41.4,20248.0,2.39,1909.0,984.0,9563.0,4478.0,13238.0,108718,720.7,1.0,176,9.0,6468.0,10587.0,4,2020-04-22
920,51013,8801.0,8087.142857142857,17265.571428571428,14407.285714285714,7993.5,1.0,5.9,74.6,2.0,166.6,35.2,38.8,43.7,59.7,68.9,74.0,80.0,77.1,73.5,61.3,43.8,40.0,25209.0,2.13,4766.0,2200.0,17936.0,7457.0,15885.0,237521,25.97,1.0,334,9.0,37505.0,22880.0,52,2020-04-16
921,51023,2869.0,2801.142857142857,5366.285714285715,5181.428571428572,61.2,2.0,7.4,28.7,2.7,99.0,34.6,40.7,42.9,56.8,68.4,69.2,75.8,73.6,71.6,59.1,41.5,40.4,7569.0,,,,,,,33277,541.2,0.0,0,6.0,603.0,1077.0,3,2020-04-22
922,51029,747.5714285714287,732.2857142857142,1599.571428571429,1525.571428571429,29.6,3.0,22.1,11.3,4.4,63.2,37.6,42.4,45.0,59.5,70.7,72.2,78.8,76.3,74.4,61.3,44.6,42.2,3340.0,,,,,,,16999,579.66,0.0,0,1.0,426.0,5768.0,3,2020-05-25
923,51041,30711.857142857138,29947.285714285717,44667.714285714275,42857.42857142857,747.1,1.0,7.9,39.9,2.9,111.2,39.0,43.6,45.9,61.0,71.6,74.2,80.0,77.5,75.0,62.8,45.3,43.0,52028.0,2.72,4331.0,4605.0,37355.0,20234.0,19821.0,348556,423.3,1.0,438,9.0,31893.0,84685.0,29,2020-04-22
924,51047,3689.285714285714,3517.285714285714,5900.428571428572,5642.571428571428,123.1,1.0,14.8,24.7,2.8,99.3,35.0,39.8,43.2,57.9,68.5,71.8,78.5,75.4,72.6,59.9,42.9,40.5,8159.0,,,,,,,51859,379.23,1.0,70,3.0,5851.0,7692.0,5,2020-04-29
925,51059,59786.857142857145,64263.285714285725,81654.71428571429,87938.85714285714,2766.8,1.0,7.9,61.1,2.4,168.1,34.6,38.7,43.6,59.5,68.6,73.6,79.6,76.7,73.0,61.0,43.3,39.6,154840.0,2.88,19535.0,14448.0,120331.0,65652.0,85971.0,1150795,390.97,1.0,1439,9.0,188616.0,120772.0,124,2020-04-08
926,51061,5186.714285714285,4877.142857142857,8927.42857142857,8289.57142857143,100.7,1.0,7.8,35.9,2.6,128.7,33.8,38.5,43.0,58.3,67.9,71.7,78.2,74.8,71.6,59.5,42.2,38.8,11620.0,2.8,1754.0,245.0,7311.0,4675.0,3302.0,70675,647.45,1.0,97,5.0,6316.0,5525.0,5,2020-05-04
927,51065,1555.428571428571,1561.0,2790.0,2792.0,89.8,3.0,9.0,34.5,2.5,101.2,36.7,42.0,45.0,59.5,70.3,72.2,78.8,76.0,73.8,61.1,44.2,41.7,5418.0,,,,,,,26783,286.01,0.0,0,1.0,968.0,4082.0,6,2020-04-22
928,51069,7565.285714285716,7467.0,13966.0,13351.714285714286,189.4,3.0,11.4,28.1,2.6,107.0,32.2,36.2,40.8,55.9,66.4,69.9,76.7,73.4,70.8,57.6,41.1,37.2,15264.0,2.77,886.0,1944.0,9342.0,5097.0,3393.0,88355,413.5,0.0,0,7.0,8045.0,4068.0,4,2020-05-14
929,51075,1453.142857142857,1393.571428571429,3023.857142857143,2896.857142857143,77.2,1.0,9.1,39.2,3.0,123.0,37.0,41.7,45.1,60.0,69.9,72.5,78.9,76.2,73.8,61.3,44.2,41.3,5191.0,,,,,,,23244,281.42,0.0,0,1.0,697.0,3732.0,5,2020-04-22
930,51081,368.8571428571428,357.8571428571428,1104.0,1020.5714285714287,41.5,6.0,24.0,9.0,3.7,60.0,41.1,45.3,47.0,60.7,72.7,75.0,80.5,78.1,75.3,64.2,46.6,44.8,1755.0,,,,,,,11627,295.23,0.0,0,0.0,304.0,6929.0,7,2020-04-22
931,51085,9985.57142857143,9776.857142857143,17148.85714285714,16300.285714285714,213.1,1.0,6.9,39.2,2.6,125.4,37.2,42.2,45.4,60.5,70.4,73.4,79.4,76.5,73.9,61.8,44.2,41.4,19032.0,2.64,1537.0,1552.0,11280.0,6579.0,6689.0,107239,468.54,1.0,225,9.0,3381.0,10088.0,17,2020-04-22
932,51087,21462.714285714286,23094.42857142857,33560.142857142855,36107.28571428572,1313.4,1.0,8.5,42.9,3.0,94.5,38.4,43.3,46.1,61.2,71.5,74.3,80.1,77.4,74.8,62.7,45.1,42.7,51045.0,2.52,5154.0,4994.0,33223.0,17896.0,18431.0,329261,233.7,1.0,931,9.0,19146.0,101116.0,105,2020-04-12
933,51093,3085.142857142857,3011.0,5811.285714285716,5555.0,111.8,1.0,12.5,28.2,3.0,100.5,41.2,46.4,47.8,62.5,73.0,75.7,80.6,78.5,75.1,65.4,47.8,46.4,7075.0,,,,,,,36953,315.61,0.0,0,3.0,1231.0,8644.0,3,2020-05-05
934,51095,4739.0,4596.0,7793.714285714284,7333.428571428572,470.4,1.0,5.0,49.6,2.9,119.2,40.0,44.6,47.1,62.3,72.7,75.6,80.9,78.6,75.6,65.0,47.1,45.0,19301.0,2.52,461.0,328.0,8833.0,3201.0,4737.0,76397,142.44,0.0,0,9.0,4475.0,10426.0,15,2020-04-22
935,51099,1896.571428571429,1856.4285714285716,3336.4285714285716,3170.285714285714,131.3,6.0,6.5,34.6,2.9,119.3,36.7,41.0,44.9,60.5,70.5,74.4,81.1,77.8,74.2,62.7,44.6,41.0,3476.0,,,,,,,26575,179.64,0.0,0,1.0,1506.0,4297.0,4,2020-04-22
936,51107,29545.0,31424.285714285717,38283.0,40930.28571428572,605.8,1.0,6.5,60.8,2.5,193.4,33.1,37.4,42.4,58.1,67.4,71.9,78.2,75.0,71.7,59.1,41.7,37.9,37802.0,3.03,9283.0,6283.0,53566.0,26279.0,24938.0,406850,515.56,1.0,307,9.0,56335.0,32536.0,15,2020-04-10
937,51117,2506.0,2491.714285714286,4453.428571428572,4324.857142857143,52.3,7.0,19.4,18.4,4.1,61.8,40.2,44.5,46.0,59.8,72.0,73.7,79.9,77.3,75.2,62.5,45.4,43.6,7858.0,,,,,,,30650,625.49,1.0,99,8.0,935.0,10614.0,15,2020-04-24
938,51131,623.4285714285714,666.7142857142858,1233.857142857143,1279.0,58.5,8.0,17.8,21.6,5.4,59.4,39.6,44.0,46.2,60.6,71.2,75.5,80.0,78.1,74.2,65.4,47.4,45.0,3098.0,,,,,,,11735,211.61,1.0,143,1.0,1093.0,3982.0,20,2020-05-07
939,51139,2116.8571428571427,2064.428571428572,3176.0,3037.857142857143,77.3,6.0,18.6,13.9,4.2,67.6,33.4,38.4,40.7,55.5,66.0,69.0,75.0,72.0,69.9,57.2,40.9,38.8,5113.0,,,,,,,23933,310.86,0.0,0,3.0,513.0,500.0,21,2020-05-05
940,51153,31578.571428571428,31218.571428571428,45398.857142857145,44345.0,1195.0,1.0,11.5,40.1,2.7,146.3,34.7,39.2,43.9,59.8,69.1,73.8,80.1,76.9,73.2,61.3,43.4,39.6,46319.0,3.23,8188.0,6073.0,56360.0,31764.0,29370.0,468011,336.4,1.0,243,9.0,113113.0,103768.0,65,2020-04-22
941,51159,459.8571428571428,464.71428571428567,1049.4285714285713,1030.4285714285713,48.3,9.0,17.6,15.7,3.1,68.0,36.9,40.9,44.4,60.1,70.1,73.8,79.8,77.0,73.8,62.5,44.5,41.1,1901.0,,,,,,,9038,191.49,0.0,0,4.0,650.0,2695.0,4,2020-05-08
942,51165,6714.0,6769.857142857143,12110.0,11753.571428571431,89.9,3.0,16.5,25.9,2.6,84.5,32.9,39.1,40.7,55.7,66.8,69.0,74.8,71.8,69.8,57.3,41.1,38.7,15472.0,2.53,777.0,819.0,8121.0,4373.0,5441.0,81244,849.09,1.0,238,9.0,5964.0,1934.0,6,2020-05-19
943,51171,4085.142857142857,3962.4285714285716,6694.285714285716,6416.571428571428,82.5,6.0,13.1,20.1,2.8,76.1,33.0,37.8,41.1,56.2,66.2,69.3,75.5,72.5,70.6,57.3,40.9,38.2,9443.0,,,,,,,43497,508.78,0.0,0,9.0,3178.0,1210.0,17,2020-05-05
944,51177,10645.142857142857,10609.42857142857,16886.428571428572,16487.14285714286,304.9,1.0,9.8,31.5,3.0,119.4,35.5,40.4,43.7,59.0,69.0,72.2,79.1,75.7,72.4,60.5,42.8,39.8,19129.0,2.96,1944.0,1256.0,15014.0,9307.0,6724.0,134238,401.5,1.0,100,6.0,13761.0,22943.0,4,2020-04-22
945,51179,12350.571428571431,12164.571428571431,19666.714285714286,18948.0,479.5,1.0,6.3,39.8,3.0,149.3,36.0,40.1,44.1,60.1,70.0,73.8,80.8,77.4,73.5,62.0,43.9,40.0,15674.0,3.03,2001.0,1676.0,18130.0,9893.0,11658.0,149960,268.96,1.0,100,8.0,20360.0,29190.0,5,2020-05-12
946,51191,4152.714285714285,4085.571428571429,7637.571428571428,7343.285714285716,97.8,2.0,15.0,22.5,3.4,62.7,36.0,43.4,43.5,55.6,66.2,67.5,73.0,72.1,71.4,59.9,41.5,42.4,12374.0,,,,,,,54402,560.97,1.0,116,6.0,891.0,822.0,3,2020-04-22
